index,singer,time,lyric,song
213,薛之谦,4:11," 
                       [00:00.47]薛之谦 - 刚刚好(Live)
[00:01.75]作词：薛之谦
[00:02.92]作曲：薛之谦
[00:38.13]如果有人在等她
[00:40.60]拨弄她的头发
[00:42.49]思念刻在墙和瓦
[00:46.86]如果感情会挣扎
[00:48.93]没有说的儒雅
[00:51.04]把挽回的手放下
[00:54.98]镜子里的人说假话
[00:59.46]违心的样子你接受了吗
[01:04.24]装聋或者作哑 要不我先说话
[01:16.17]我们的爱情 到这刚刚好
[01:20.37]剩不多也不少 还能忘掉
[01:25.81]我应该可以 把自己照顾好
[01:33.63]我们的距离 到这刚刚好
[01:37.70]不够我们拥抱 就挽回不了
[01:42.90]用力爱过的人 不该计较
[01:59.34]是否要逼人弃了甲
[02:01.88]亮出一条伤疤
[02:03.96]不堪的根源在哪
[02:07.82]可是感情会挣扎
[02:10.16]没有别的办法
[02:12.38]它劝你不如退下
[02:16.36]如果分手太复杂
[02:20.03]流浪的歌手会放下吉他
[02:24.99]故事要美必须藏着真话
[02:32.65]我们的爱情 到这刚刚好
[02:36.57]剩不多也不少 还能忘掉
[02:41.88]我应该可以 把自己照顾好
[02:49.65]我们的距离 到这刚刚好
[02:53.48]不够我们拥抱 就挽回不了
[02:58.83]用力爱过的人 何必计较
[03:06.50]我们的爱情到这刚刚好
[03:10.27]再不争也不吵 不必再煎熬
[03:15.57]你可以不用 记得我的好
[03:23.22]我们的爱情到这刚刚好
[03:27.09]趁我们还没到 天涯海角
[03:32.20]我也不是非要去那座城堡
[03:40.15]天空有些暗了暗的刚刚好
[03:44.14]我难过的样子就没人看到
[03:49.43]你别太在意我身上的记号

                    ",刚刚好
210,李荣浩,4:33," 
                       [00:00.10]李荣浩 - 李白
[00:00.66]词：李荣浩
[00:00.83]曲：李荣浩
[00:01.01]编曲：李荣浩
[00:17.88]大部分人要我学习去看
[00:20.95]世俗的眼光
[00:26.22]我认真学习了世俗眼光
[00:29.26]世俗到天亮
[00:34.28]一部外国电影没听懂一句话
[00:38.27]看完结局才是笑话
[00:42.48]你看我多乖多聪明多么听话
[00:45.98]多奸诈
[00:51.31]喝了几大碗米酒再离开是为了模仿
[00:59.66]一出门不小心吐的那幅是谁的书画
[01:07.54]你一天一口一个 亲爱的对方
[01:11.57]多么不流行的模样
[01:15.78]都应该练练书法再出门闯荡
[01:19.43]才会有人热情买账
[01:23.36]要是能重来 我要选李白
[01:27.40]几百年前做的好坏
[01:30.09]没那么多人猜
[01:31.90]要是能重来 我要选李白
[01:35.64]至少我还能写写诗来澎湃
[01:38.62]逗逗女孩
[01:40.28]要是能重来 我要选李白
[01:44.03]创作也能到那么高端
[01:46.82]被那么多人崇拜
[01:51.47]要是能重来
[01:53.99]喝了几大碗米酒再离开是为了模仿
[02:02.24]一出门不小心吐的那幅是谁的书画
[02:10.00]你一天一口一个 亲爱的对方
[02:14.21]多么不流行的模样
[02:18.43]都应该练练书法再出门闯荡
[02:22.00]才会有人热情买账
[02:25.97]要是能重来 我要选李白
[02:29.94]几百年前做的好坏
[02:32.64]没那么多人猜
[02:34.25]要是能重来 我要选李白
[02:38.24]至少我还能写写诗来澎湃
[02:41.23]逗逗女孩
[02:42.85]要是能重来 我要选李白
[02:46.54]创作也能到那么高端
[02:49.38]被那么多人崇拜
[02:54.07]要是能重来
[03:28.64]要是能重来 我要选李白
[03:32.52]几百年前做的好坏 没那么多人猜
[03:36.82]要是能重来 我要选李白
[03:40.79]至少我还能写写诗来澎湃
[03:43.76]逗逗女孩
[03:45.25]要是能重来 我要选李白
[03:49.11]创作也能到那么高端
[03:51.89]被那么多人崇拜
[03:56.72]要是能重来

                    ",李白
211,薛明媛、朱贺,2:52," 
                       [00:00.12]薛明媛、朱贺 - 非酋
[00:01.47]作词：朱鸽
[00:02.17]作曲：朱鸽
[00:02.87]编曲：朱鸽
[00:03.57]制作人：朱鸽
[00:04.62]录音：朱鸽
[00:05.22]混缩：殇小谨
[00:05.47]吉他：朱鸽
[00:05.62]和声：薛明媛、朱贺
[00:05.92]和声编写：朱鸽
[00:06.17]配唱制作人：朱鸽
[00:06.47]人声录音室：Hot Music Studio
[00:07.22]混音室：Hot Music Studio
[00:08.93]女：感觉到好炽热
[00:12.13]刚好是你经过
[00:14.53]眼神表现洒脱
[00:16.86]手却不自主地
[00:19.13]打招呼该如何
[00:21.69]一下子全忘了
[00:24.05]明明都想好的
[00:26.28]脑袋全空白了
[00:28.93]接下来该怎么做
[00:31.33]是言语还是慢动作
[00:33.76]好像都不太好说
[00:36.07]尴尬症该怎么破
[00:38.45]还不如就直接做
[00:40.96]为什么要想那么多
[00:43.26]多制造一点巧合
[00:45.82]不算最坏的结果
[00:47.87]如果天突然下起了雨
[00:50.54]我不会避躲
[00:52.54]因为我知道有一个人
[00:55.30]会守护着我
[00:57.36]就算有一天
[00:58.76]彗星突然撞向了地球
[01:02.90]没关系只要有你我的非酋
[01:06.75]男：我从来都没有这种嗜好
[01:09.25]就是照顾哪个女生
[01:10.55]一起慢慢变老
[01:11.70]自从你说我这个怂货
[01:13.25]是你的依靠
[01:14.29]我的心情就开始慢慢变好
[01:16.55]你说你是街角盛开的野蔷薇
[01:19.16]而我傻傻只当你是朵玫瑰
[01:21.27]就算你被全世界的坏人包围
[01:23.66]看我化身超人
[01:24.66]一一把他们击退
[01:27.74]女：感觉到好炽热
[01:31.25]刚好是你经过
[01:33.77]眼神表现洒脱
[01:35.99]手却不自主地
[01:38.39]打招呼该如何
[01:40.70]一下子全忘了
[01:43.22]明明都想好的
[01:45.53]脑袋全空白了
[01:48.11]接下来该怎么做
[01:50.36]是言语还是慢动作
[01:52.90]好像都不太好说
[01:55.35]尴尬症该怎么破
[01:57.76]还不如就直接做
[01:59.88]为什么要想那么多
[02:02.63]多制造一点巧合
[02:04.99]不算最坏的结果
[02:07.11]如果天突然下起了雨
[02:09.69]我不会避躲
[02:11.78]因为我知道有一个人
[02:14.53]会守护着我
[02:16.58]就算有一天
[02:18.15]彗星突然撞向了地球
[02:22.35]没关系只要有你
[02:24.61]我的非酋
[02:27.51]You are the best special one for me
[02:32.26]You are the best special one for me
[02:36.92]You are the best special one for me
[02:41.83]You are the best special one for me

                    ",非酋
212,王冕,4:09," 
                       [00:00.99]王冕 - 勉为其难
[00:02.20]作词：高进
[00:03.01]作曲：高进
[00:03.88]编曲：张亮
[00:04.74]录音：侯春阳
[00:05.80]缩混：侯春阳
[00:06.82]企划：王烨扬
[00:07.83]发行人：桑爱
[00:18.08]还要多少时间
[00:19.80]才能停止想念
[00:22.12]在这样的夜晚
[00:25.01]你是否和我一样
[00:29.28]不知道该找谁聊天
[00:33.24]女人哭花了双眼
[00:35.11]男人湿透了衣衫
[00:37.65]两个人相拥却孤单
[00:41.91]留下了什么遗憾在身边在昨天
[00:52.53]从一开始相互牵绊到争吵
[00:56.14]用了多少天
[01:00.34]从承诺出发一路提心吊胆
[01:03.74]只因为不想走散
[01:08.57]如果不爱了就别勉为其难
[01:12.92]虽然我也不想说声再见
[01:17.14]用手画出的圆却总不圆满
[01:21.12]孤独欢成一个人的狂欢
[01:24.65]如果留不住就别勉为其难
[01:28.45]就算痛也不让自己难堪
[01:32.61]总想有人去管别袖手旁观
[01:36.25]总会等到对的人说晚安
[02:02.25]女人哭花了双眼
[02:04.28]男人湿透了衣衫
[02:06.61]两个人相拥却孤单
[02:10.91]留下了什么遗憾在身边在昨天
[02:21.56]从一开始相互牵绊到争吵
[02:25.10]用了多少天
[02:29.30]从承诺出发一路提心吊胆
[02:32.74]只因为不想走散
[02:37.67]如果不爱了就别勉为其难
[02:41.87]虽然我也不想说声再见
[02:46.18]用手画出的圆却总不圆满
[02:50.14]孤独欢成一个人的狂欢
[02:53.62]如果留不住就别勉为其难
[02:57.38]就算痛也不让自己难堪
[03:01.59]总想有人去管别袖手旁观
[03:05.38]总会等到对的人说晚安
[03:12.39]如果不爱了就别勉为其难
[03:16.70]虽然我也不想说声再见
[03:20.96]用手画出的圆却总不圆满
[03:24.56]孤独患者一个人的狂欢
[03:28.41]如果留不住就别勉为其难
[03:32.32]就算痛也不让自己难堪
[03:36.37]总想有人去管别袖手旁观
[03:40.08]总会等到对的人说晚安
[03:48.03]总会等到对的人说晚安

                    ",勉为其难
209,李克勤,4:53," 
                       [00:00.35]李克勤 - 月半小夜曲
[00:00.20]词：向雪怀
[00:00.30]曲：河合奈保子
[00:24.76]仍然倚在失眠夜 望天边星宿
[00:30.68]仍然听见小提琴 如泣似诉再挑逗
[00:36.46]为何只剩一弯月 留在我的天空
[00:43.28]这晚以后音讯隔绝
[00:48.62]人如天上的明月 是不可拥有
[00:54.51]情如曲过只遗留 无可挽救再分别
[01:00.45]为何只是失望 填密我的空虚
[01:07.16]这晚夜 没有吻别
[01:12.49]仍在说永久 想不到是借口
[01:18.56]从未意会要分手
[01:27.38]但我的心每分每刻 仍然被她占有
[01:34.29]她似这月儿 仍然是不开口
[01:39.46]提琴独奏独奏着 明月半倚深秋
[01:45.81]我的牵挂 我的渴望 直至以后
[02:21.45]仍然倚在失眠夜 望天边星宿
[02:27.34]仍然听见小提琴 如泣似诉再挑逗
[02:33.24]为何只剩一弯月 留在我的天空
[02:39.91]这晚以后音讯隔绝
[02:45.27]人如天上的明月 是不可拥有
[02:51.29]情如曲过只遗留 无可挽救再分别
[02:57.16]为何只是失望 填密我的空虚
[03:03.90]这晚夜没有吻别
[03:09.14]仍在说永久 想不到是借口
[03:15.45]从未意会要分手
[03:24.17]但我的心每分每刻 仍然被她占有
[03:31.16]她似这月儿 仍然是不开口
[03:36.16]提琴独奏独奏着 明月半倚深秋
[03:42.75]我的牵挂 我的渴望 直至以后
[03:48.10]仍在说永久 想不到是借口
[03:54.38]从未意会要分手
[04:03.03]但我的心每分每刻 仍然被她占有
[04:10.11]她似这月儿 仍然是不开口
[04:15.10]提琴独奏独奏着 明月半倚深秋
[04:21.62]我的牵挂 我的渴望 直至以后

                    ",月半小夜曲
237,那英,5:25," 
                       [00:00.02]那英 - 默
[00:05.56]词：尹约
[00:06.43]曲：钱雷
[00:39.14]忍不住化身一条固执的鱼
[00:46.10]逆着洋流独自游到底
[00:53.18]年少时候虔诚发过的誓
[00:59.43]沉默地沉没在深海里
[01:06.18]重温几次
[01:09.71]结局还是 失去你
[01:19.95]我被爱判处终身孤寂
[01:25.69]不还手 不放手
[01:33.74]笔下画不完的圆
[01:37.23]心间填不满的缘
[01:40.43]是你
[01:47.39]为何爱判处众生孤寂
[01:53.07]挣不脱 逃不过
[02:01.07]眉头解不开的结
[02:04.53]命中解不开的劫
[02:07.77]是你
[02:17.50]啊 失去你
[02:29.26]啊 我失去你
[03:13.42]忍不住化身一条固执的鱼
[03:20.63]逆着洋流独自游到底
[03:27.30]年少时候虔诚发过的誓
[03:33.79]沉默地沉没在深海里
[03:40.42]周而复始
[03:44.13]结局还是 失去你
[03:54.58]我被爱判处终身孤寂
[03:59.92]不还手 不放手
[04:07.89]笔下画不完的圆
[04:11.50]心间填不满的缘
[04:14.54]是你
[04:21.58]为何爱判处众生孤寂
[04:27.29]挣不脱 逃不过
[04:35.55]眉头解不开的结
[04:38.98]命中解不开的劫
[04:42.14]是你
[04:49.39]啊 失去你
[05:03.18]啊 我失去你

                    ",默
208,杨沛宜,2:41," 
                       [00:00.26]杨沛宜 - 左手右手
[00:00.96]作词：卢永强
[00:01.17]作曲：吴军
[00:00.64]当困难来临的时候
[00:04.95]请你举起你的左手
[00:09.29]左手代表着方向
[00:12.93]它不会向困难低头
[00:17.32]当遇见挫折的时候
[00:21.26]请你举起你的右手
[00:25.22]右手代表着希望
[00:28.76]它不会为挫折发愁
[00:32.29]当左手拍响右手
[00:35.95]我们的步伐就有节奏
[00:39.76]当右手拍响左手
[00:43.44]我们的力量 就有源头
[00:52.05]当你的手拉着我的手
[00:55.85]团结的力量彼此感受
[00:59.23]有方向 有决心 有节奏
[01:03.28]一起牵着手 向前走
[01:11.92]当困难来临的时候
[01:15.52]请你举起你的左手
[01:19.07]左手代表着方向
[01:22.78]它不会向困难低头
[01:26.12]当遇见挫折的时候
[01:29.92]请你举起你的右手
[01:33.51]右手代表着希望
[01:36.95]它不会为挫折发愁
[01:40.76]当左手拍响右手
[01:44.25]我们的步伐就有节奏
[01:47.84]当右手拍响左手
[01:51.27]我们的力量 就有源头
[02:00.07]当你的手拉着我的手
[02:03.91]团结的力量彼此感受
[02:07.34]有方向 有决心 有节奏
[02:11.08]一起牵着手 向前走
[02:18.30]当你的手拉着我的手
[02:21.89]团结的力量彼此感受
[02:25.53]有方向 有决心 有节奏
[02:29.08]一起牵着手 向前走

                    ",左手右手
206,筷子兄弟,5:00," 
                       [00:01.45]老男孩 (《老男孩》电影主题曲) - 筷子兄弟
[00:04.50]词：王太利
[00:09.10]曲：大桥卓弥
[00:20.39]那是我日夜思念深深爱着的人呐
[00:26.54]到底我该如何表达
[00:29.99]她会接受我吗
[00:33.44]也许永远都不会跟她说出那句话
[00:39.89]注定我要浪迹天涯
[00:43.24]怎么能有牵挂
[00:46.14]梦想总是遥不可及
[00:49.84]是不是应该放弃
[00:53.09]花开花落又是一季
[00:56.49]春天啊你在哪里
[01:04.89]青春如同奔流的江河
[01:08.29]一去不回来不及道别
[01:11.49]只剩下麻木的我没有了当年的热血
[01:18.29]看那漫天飘零的花朵
[01:21.49]在最美丽的时刻凋谢
[01:24.84]有谁会记得这世界他来过
[01:35.49]转眼过去多年时间多少离合悲欢
[01:41.49]曾经志在四方少年羡慕南飞的燕
[01:48.54]各自奔前程的身影匆匆渐行渐远
[01:54.74]未来在哪里平凡啊谁给我答案
[02:00.99]那时陪伴我的人啊你们如今在何方
[02:07.59]我曾经爱过的人啊现在是什么模样
[02:19.94]当初的愿望实现了吗
[02:23.04]事到如今只好祭奠吗
[02:26.44]任岁月风干理想再也找不回真的我
[02:33.39]抬头仰望着满天星河
[02:36.39]那时候陪伴我的那颗
[02:39.74]这里的故事你是否还记得
[03:16.24]生活像一把无情刻刀
[03:19.89]改变了我们模样
[03:22.69]未曾绽放就要枯萎吗
[03:26.59]我有过梦想
[03:34.99]青春如同奔流的江河
[03:38.09]一去不回来不及道别
[03:41.44]只剩下麻木的我没有了当年的热血
[03:48.14]看那满天飘零的花朵
[03:51.44]在最美丽的时刻凋谢
[03:54.79]有谁会记得这世界他曾经来过
[04:01.39]当初的愿望实现了吗
[04:04.79]事到如今只好祭奠吗
[04:08.09]任岁月风干理想再也找不回真的我
[04:14.89]抬头仰望着满天星河
[04:18.03]那时候陪伴我的那颗
[04:21.34]这里的故事你是否还记得
[04:28.34]如果有明天祝福你亲爱的

                    ",老男孩
207,云朵,5:27," 
                       [00:00.19]云朵 - 我的楼兰
[00:07.28]词：苏柳
[00:10.47]曲：刀郎
[00:35.66]想问沙漠借那一根曲线
[00:41.31]缝件披风为你御寒
[00:50.36]用肺腑去触摸你的灵魂
[00:56.42]我就在那只火炉边取暖
[01:05.49]想问姻缘借那一根红线
[01:11.24]深埋生命血脉相连
[01:20.34]用丝绸去润泽你的肌肤
[01:26.34]我就在那个怀抱里缠绵
[01:35.40]你总是随手把银簪插在太阳上面
[01:41.32]万道光芒蓬松着你长发的波澜
[01:47.27]我闻着芬芳跋涉着无限远
[01:53.41]只为看清你的容颜
[01:59.47]你总不小心把倩影靠在月亮上面
[02:05.27]万顷月光舞动着你优美的梦幻
[02:11.40]我闻着芬芳跋涉着无限远
[02:17.46]只为看清你的容颜
[02:26.35]谁与美人共浴沙河互为一天地
[02:32.42]谁与美人共枕夕阳长醉两千年
[02:38.29]从未说出我是你的尘埃
[02:44.48]但你却是我的楼兰
[03:14.60]想问姻缘借那一根红线
[03:20.29]深埋生命血脉相连
[03:29.36]用丝绸去润泽你的肌肤
[03:35.36]我就在那个怀抱里缠绵
[03:44.54]你总是随手把银簪插在太阳上面
[03:50.35]万道光芒蓬松着你长发的波澜
[03:56.34]我闻着芬芳跋涉着无限远
[04:02.47]只为看清你的容颜
[04:08.40]你总不小心把倩影靠在月亮上面
[04:14.22]万顷月光舞动着你优美的梦幻
[04:20.36]我闻着芬芳跋涉着无限远
[04:26.55]只为看清你的容颜
[04:35.33]谁与美人共浴沙河互为一天地
[04:41.43]谁与美人共枕夕阳长醉两千年
[04:47.44]从未说出我是你的尘埃
[04:53.40]但你却是我的楼兰

                    ",我的楼兰
239,曹越,4:24," 
                       [00:00.21]曹越 - 你的眼角流着我的泪
[00:02.83]词：阿郎
[00:03.83]曲：阿郎
[00:20.29]我独自在深夜里买醉
[00:27.28]这种感觉谁能够体会
[00:34.39]爱在崩溃的边缘
[00:36.95]正在慢慢枯萎
[00:41.38]最后剩下的梦境也支离破碎
[00:48.49]突然之间恨透这个世界
[00:55.49]现实的你带走我的一切
[01:02.60]曾经完美的爱恋
[01:05.22]此刻早已残缺
[01:09.29]我的心就这样被你撕裂
[01:16.78]你的眼角流着我的泪
[01:23.76]我却坚守着承诺不肯后退
[01:30.83]也许多年的感情对你来说无所谓
[01:37.87]我却在我们相爱的地方徘徊
[01:44.92]你的眼角流着我的泪
[01:51.97]回想曾经的过往是那么的美
[01:59.08]就算今天的你走得多么干脆
[02:06.08]但我依然爱你永不后悔
[02:44.97]突然之间恨透这个世界
[02:51.98]现实的你带走我的一切
[02:59.09]曾经完美的爱恋
[03:01.64]此刻早已残缺
[03:06.41]我的心就这样被你撕裂
[03:13.23]你的眼角流着我的泪
[03:20.22]我却坚守着承诺不肯后退
[03:27.27]也许多年的感情对你来说无所谓
[03:34.32]我却在我们相爱的地方徘徊
[03:41.43]你的眼角流着我的泪
[03:48.42]回想曾经的过往是那么的美
[03:55.54]就算今天的你走得多么干脆
[04:02.59]但我依然爱你永不后悔
[04:09.70]但我依然爱你永不后悔

                    ",你的眼角流着我的泪
235,陈瑞,5:09," 
                       [00:00.24]陈瑞 - 白狐
[00:00.83]词：陈瑞
[00:00.98]曲：李旭辉
[00:35.44]我是一只爱了千年的狐
[00:41.56]千年爱恋千年孤独
[00:46.81]长夜里你可知我的红妆为谁补
[00:53.29]红尘中你可知我的秀发为谁梳
[01:00.76]我是一只守候千年的狐
[01:07.19]千年守候千年无助
[01:12.40]情到深处看我用美丽为你起舞
[01:18.77]爱到痛时听我用歌声为你倾诉
[01:25.62]寒窗苦读你我海誓山盟铭心刻骨
[01:31.92]金榜花烛却是天涯漫漫陌路殊途
[01:42.44]能不能让我为爱哭一哭
[01:48.41]我还是千百年前爱你的白狐
[01:54.31]多少春去春来朝朝暮暮
[02:01.54]生生世世都是你的狐
[02:08.04]能不能让我为爱哭一哭
[02:13.98]我还是千百年来不变的白狐
[02:19.93]多少春去春来朝朝暮暮
[02:27.17]来生来世还做你的狐
[02:59.42]我是一只守候千年的狐
[03:05.56]千年守候千年无助
[03:10.81]情到深处看我用美丽为你起舞
[03:17.23]爱到痛时听我用歌声为你倾诉
[03:23.96]寒窗苦读你我海誓山盟铭心刻骨
[03:30.39]金榜花烛却是天涯漫漫陌路殊途
[03:40.74]能不能让我为爱哭一哭
[03:46.83]我还是千百年前爱你的白狐
[03:52.70]多少春去春来朝朝暮暮
[03:59.93]生生世世都是你的狐
[04:06.49]能不能让我为爱哭一哭
[04:12.37]我还是千百年来不变的白狐
[04:18.23]多少春去春来朝朝暮暮
[04:25.63]来生来世还做你的狐
[04:30.86]多少春去春来朝朝暮暮
[04:38.44]来生来世还做你的狐

                    ",白狐
